C[C@H]1CC(=O)c2c(OC(=O)c3ccc(=O)n(C)c3)ccc(F)c21,ZINC000918557581,DEADRN
COc1ccc(CNC(=O)N2CCC[C@H]2CF)c(OC)c1OC,ZINC000296389594,EEADRN
C#C[C@@H](Cc1ccccc1)OC(=O)c1cccc(C[S@](C)=O)c1,ZINC000773838869,EFEDRN
Cn1ccnc1CCC(=O)N1CCO[C@@H](c2ccc(C(F)(F)F)cc2)C1,ZINC001347127128,FFADRN
Cc1c(F)ccc(C(=O)N(C)C[C@H](O)CO)c1Cl,ZINC001191362358,CDADRN
CC[C@H](CN1CCN(C(=O)C/C=C/c2ccccc2F)CC1)OC,ZINC001113012316,EFADMN
C[C@H](CNc1ccc(C#N)nc1)N(C)C(=O)C1CC=CC1,ZINC001104499379,CEEDRN
CCOc1ccccc1NC(=O)C(=O)N[C@H](C)C[C@@H](C)CC,ZINC000076568364,DFADRN
CCOc1cccc2[nH]cc(CC(=O)N3C[C@H](CC)[S@@](=O)[C@@H](C)C3)c12,ZINC000287952097,FFADRN
COC(=O)c1ccc(OC(=O)C2(SC)CCC2)cc1,ZINC000780526459,CFADRN
C[C@@H](NC(=O)[C@@H]1CN(C)C(=O)CN1)c1ccc(Cl)c(Cl)c1,ZINC000912047109,EDADRN
C[C@H]1C(=O)N(C)CCN1C(=O)c1cccc([C@H]2CCOC2)c1,ZINC000494757781,DDADRN
O=C(N[C@@H]1CC=C(c2ccc(F)cc2)CC1)N[C@H]1CCC[C@@H]1O,ZINC000637025273,DFADRN
COC(=O)c1cc(C)cc(C(=O)N2CCO[C@H]3CCC[C@H]32)c1,ZINC000457460112,DEADRN
CC(C)(CCNC(=O)C(=O)Nc1cccc(F)c1)C1CC1,ZINC000293242651,CFADRN
CC(C)SCC(=O)N[C@H]1CCCN(c2ccccc2F)C1=O,ZINC000535642210,DFADRN
CC(C)=C(F)C(=O)N1CC[C@H](C)[C@H](NC(=O)c2ccnc(C)c2)C1,ZINC001005183702,EFADRN
COC(=O)c1ccccc1CCNC(=S)NC[C@@H]1CCOC1,ZINC001334396358,DDADRN
C/C=C(\C)C(=O)N1CC2(CCN(C(=O)c3sccc3OC)CC2)C1,ZINC000944991859,EFADRN
CN(C(=O)[C@@H]1CC1(F)F)C1CN(Cc2cccc(F)c2F)C1,ZINC001042696115,DEADRN
Cc1occc1C(=O)N1CC2(CCN(C(=O)C3=COCCC3)CC2)C1,ZINC000944881936,EEADRN
Cc1ccc(F)c(NC(=O)NC[C@@]2(N3CCOCC3)CCSC2)c1,ZINC000043349844,FEADRN
COc1cccc(F)c1C(=O)N[C@H]1CCN(CCCO)C1,ZINC001014521959,CDADMN
Cc1ccc(C(=O)N[C@@H]2CN(CCCCC(F)(F)F)C[C@@H]2O)c(F)c1,ZINC001220417832,FFADRN
CC(=O)NC[C@@H]1[C@H]2CN(C(=O)c3cccc(C(C)C)c3)C[C@@H]12,ZINC001008666707,DEADRN
COc1cc2c(cc1CN1Cc3cccc(O)c3C1)OCO2,ZINC000877703021,CFCDRN
CC(C)=CCN1CC(NC(=O)c2ncccc2Cl)C1,ZINC001031284352,CEADRN
CC(F)(F)C(=O)N1C[C@H]2CCN(Cc3ccccc3C#N)C[C@H]21,ZINC001084149593,DEEDRN
C#CCCCOc1cccnc1NC[C@@H]1CCN1CC,ZINC000882959916,CEEDMN
Cn1cnn(CCC(=O)OC(c2ccccc2)c2ccccc2)c1=O,ZINC000815916304,EEADRN
CC(C)(CC(=O)NCc1c(O)cccc1F)C1CC1,ZINC000928705357,CFCDRN
CCCN(C)c1ccc(C(=O)N2CCC[C@@H](NC(C)=O)[C@H]2C)cc1,ZINC001014650073,EFADRN
CC(=O)N1CC[C@H]1CN(C)C(=O)c1ccc2c(c1)C(C)(C)CO2,ZINC000978106642,DEADRN
C=CCN(C)C(=O)NC[C@@H](c1cccs1)N(C)C,ZINC000162429469,CEEDMN
C[C@@H]1CCNC(=O)[C@@H]1NC(=O)c1ccc2c(c1)CC(C)(C)O2,ZINC000843589691,DDADRN
CO[C@@H](C(=O)NCC[C@@H]1CCN(C(=O)C(C)C)C1)c1ccccc1,ZINC001059178060,EEADRN
CCO[C@@H]1COCC[C@H]1NS(=O)(=O)c1c(Cl)ccc(F)c1F,ZINC000553861287,FEADMN
COc1ccc(CNC(=O)N2CCC[C@H](CCF)C2)cc1O,ZINC000663722287,DFADRN
CC(=O)c1ccc(CC(=O)OCC(=O)N2CCc3ccccc32)cc1,ZINC000299043599,EFADRN
CN(CCF)C(=O)NCc1cc(F)c(Cl)cc1F,ZINC000298482527,CFADRN
Cc1ccc(NC(=O)[C@@H]2CSCN2C(=O)[C@H](C)C2CCOCC2)cc1,ZINC000127091466,FFADRN
CC(F)(F)CC(=O)N1CC[C@H](CNC(=O)c2ccccc2F)C1,ZINC000983245975,EEADRN
C[C@@H]1OCC[C@]1(O)CNC(=O)C1(Cc2ccccc2)CC1,ZINC000279488585,CDADRN
COC(=O)[C@H]1CCCN(C(=O)C(=O)N(C)[C@@H](C)c2ccccc2Cl)C1,ZINC000459956149,FEADRN
COc1ccc(C)cc1CCNC(=O)[C@@H]1CCNC(=O)C1,ZINC000159280145,CDADRN
Cc1cccc2c(=O)n(CC(=O)N3CCCC[C@@H]3C(C)C)cnc12,ZINC000117197641,EFADRN
O=C(N[C@@H]1CCc2n[nH]cc2C1)[C@@H]1C[C@@H]1c1ccccc1Cl,ZINC000172033026,DFADRN
C=CCN1CCC(CO)(NC(=O)[C@H]2C[C@@H]2c2ccccc2)CC1,ZINC001281820125,DDEDMN
COc1ccc(NC(=O)C(=O)N2CCC[C@@H]3CCC[C@@H]32)c(C)c1,ZINC000076527238,DFADRN
Cc1cccc2c1CCCN2Cc1c2c(nn1C)CCOC2,ZINC000893461919,CFADRN
Cc1c[nH]c(=O)c(CNC(=O)N2CCN(C/C=C\c3ccccc3)CC2)c1,ZINC001519760903,FFADRN
CSC1(CNC(=O)C(=O)NC[C@H](c2cccc(F)c2)N(C)C)CC1,ZINC000290201923,FDADMN
CCS(=O)(=O)CCCNC(=O)C[C@H](C)c1ccccc1C,ZINC000412875041,DEADRN
O=C(NC[C@@H]1CCN(c2ccc(F)cc2F)C1)c1cc(C(F)F)ncn1,ZINC001551913388,FFADRN
O=C(CCC1CCCC1)N1CCN(C(=O)c2ccc3[nH]cnc3c2)CC1,ZINC000031390794,FFADRN
Cc1ccc([C@H]2CC(=O)N(CN3CCOC4(CCC4)C3)C2=O)cc1,ZINC000902205696,EEADRN
C[C@@H]1CCC[C@H]1Nc1ncccc1S(C)(=O)=O,ZINC000168429778,CEADRN
Cc1ccc(NC(=O)C(=O)N2CC[C@@]3(C2)CC3(F)F)c(F)c1,ZINC000652324121,DEADRN
Cc1cc(C)cc(C[C@@H](C)NC(=O)C2(N(C)C)CC2)c1,ZINC000669252351,CEADMN
CCn1nc(C(=O)N[C@H]2CCCC2(F)F)c(=O)c2ccccc21,ZINC000673377130,DEADRN
C[C@H](C[S@@](C)=O)NC(=O)NCc1ccc2c(c1)CCCN2C,ZINC000183661567,DDCDRN
Cn1cc(C(=O)N2CCN(C(=O)NC(C)(C)C)CC2)c2cc(F)ccc21,ZINC000432379201,FFADRN
O=C(Nc1cccc(CO)c1)[C@@H]1CC(=O)N(c2ccc(F)cc2)C1,ZINC000730289829,EEADRN
O=C(NC[C@H]1COCCO1)C(=O)N1CC[C@@H](CSc2ccccc2)C1,ZINC000560241084,FDADRN
COc1ccc(CNC(=S)N2CC[C@@](C)(CO)[C@H](O)C2)cc1,ZINC001200354672,DDADRN
CCn1ccc(C(=O)N2CCC[C@H](NC(=O)C=C(C)C)CC2)n1,ZINC001065805527,DDADRN
CCc1nc(CC)n(C[C@@H](Cc2ccc(F)cc2)OC)n1,ZINC000530162288,CFADRN
C#CCN(Cc1ccc(F)cc1)C(=O)NCCc1ccc2c(c1)OCCO2,ZINC000195238648,FFEDRN
CO[C@@H]1CN(C(=O)c2ccc3c(c2)CCOC3)C[C@H]1NC(=O)C1CC=CC1,ZINC000941403690,FDADRN
CC(C)Oc1cnccc1C(=O)NCC1Oc2ccccc2O1,ZINC001199158079,DEADRN
COCC1(NC(=O)c2cc(F)cc3cccnc23)CC1,ZINC000535053027,CEADRN
CCCOc1ccccc1NC(=O)C(=O)NC[C@@H]1C=CCC1,ZINC000890485544,DEADRN
Cc1ccc2c(c1)C(=O)N(CC(=O)N[C@H]1CCCCC1(C)C)C2=O,ZINC000157253857,EFADRN
CCO[C@H]1C[C@@H]1C(=O)NCCNCc1cc(F)ccc1F,ZINC001124140581,CDADMN
Cc1cccc(N2CCN(CCC(=O)N[C@H](C)c3ncn(C)n3)CC2)c1,ZINC000275441660,FDADMN
CC(=O)N[C@H](C)C(=O)N1CC(C)(C)[C@H]1c1ccccc1,ZINC000621173213,CEADRN
O=C(c1cncc(C(F)(F)F)c1)N1CC[C@@H](O)[C@@H]1Cc1ccccc1,ZINC001190928886,FFADRN
CC(=O)N[C@H](C)C(=O)N1CCCc2ccc(C)c(C)c21,ZINC000334802688,CEADRN
COC(=O)c1cccc(NC(=S)N2CC(OC(C)=O)C2)c1,ZINC001195827054,DDADRN
CC[C@H](C(=O)NCCC(=O)N1CCOCC1)c1ccc(F)cc1,ZINC000122105749,DDADRN
CC(C)=CC(=O)N1CC[C@@H]2CN(C(=O)c3cccc(N4CCCC4)c3)[C@@H]2C1,ZINC000974908330,FFADRN
CC(C(=O)N1CC[C@H](NC(=O)Cc2cc(F)ccc2F)C1)=C1CCC1,ZINC000938562986,EFADRN
O=C([C@@H](Cc1ccccc1)NC(=S)Nc1ccsc1)N1CCOCC1,ZINC000790328712,GFADRN
CC[C@@H](c1ccc(F)cc1)N1CC[C@@H]1CNC(=O)CNC(C)=O,ZINC001379940664,DDADRN
C[C@@H]1CN(C(=O)[C@H](C)c2cccc(F)c2)C[C@H]1NC(=O)c1ccn(C)n1,ZINC000949561739,FDADRN
CCO[C@@H]1C[C@H](NC(=O)Cc2cccc3ccccc23)[C@H]1OC,ZINC000274072359,DFADRN
COc1ccccc1CC(=O)N(C)C[C@H](C)OC,ZINC000286582425,CDADRN
CC[S@](=O)CCNC(=O)c1csc(C(C)=O)c1,ZINC000815547486,CDADRN
CCOc1ccc(C=CC(=O)N2CCN3C(=O)NC[C@H]3C2)cc1C,ZINC000492598195,EDADRN
C=C(Cl)CN[C@]1(CO)CCCN(C(=O)[C@@H]2C[C@H]2c2ccccc2C)C1,ZINC001327594401,FFEDMN
O=C(CCn1cccc1)Nc1ccc(N2CCC(O)CC2)cc1,ZINC000751066177,DEADRN
COc1cc(C)cc(CN2CCNC(=O)c3ccccc32)c1O,ZINC000894790994,DECDRN
C=C[C@@H]1OCC[C@H]1C(=O)NC[C@H](NCc1cnc(C)s1)c1ccccc1,ZINC001317724925,FFEDRN
COc1ccccc1C(=O)COC(=O)C1CC2(CC2)C1,ZINC000850212557,CFADRN
Cc1ccc(NC(=O)CCN2C(=O)[C@@H]3[C@H](C2=O)[C@@H]2C=C[C@H]3C2)cc1,ZINC000004141783,DEABRN
C[C@@H](CC(=O)N1C[C@@H](O)[C@H](NC(=O)c2cccc(F)c2F)C1)C1CC1,ZINC001025354652,FDADRN
CC(C)[C@H]1C[C@@H](C(=O)NCc2ncn(Cc3cccc(F)c3)n2)CCO1,ZINC000935548119,FFADRN
CCOC(=O)c1c(Nc2ccccc2)nn(C)c1C,ZINC000039648398,CFAARN
CCCONC(=O)N(C)[C@H]1CCN(c2ccccc2F)C1=O,ZINC000828272115,DDADRN
Cc1ccc(OCC(=O)N[C@H]2C(=O)NCC[C@@H]2C)c(C)c1,ZINC000194344793,CDADRN
CC[C@H]1CN(C(=O)[C@@H]2CCCN2C(=O)c2ccccc2)CCO1,ZINC000192596940,DDADRN
C[C@H](NC(=O)C(C)(C)c1cccc(Cl)c1)C(=O)N1CCCC1,ZINC000281024025,DFADRN
CC[C@H]1C[C@@H](C)CN1C(=O)C(=O)NCc1ccc(OC(C)C)cc1,ZINC000555943493,EFADRN
O=C(CCCOCc1ccccc1)NC[C@@H]1CCCS1,ZINC000131090345,CFADRN
COc1ccccc1SCC(=O)N[C@H]1CCO[C@H]1C1CC1,ZINC000343182033,DEADRN
CCN(CC)Cc1nc(CCc2ccccc2)no1,ZINC000072540255,CFADRN
CN(C)c1cccc(CN2CC(CNC(=O)c3nccs3)C2)c1,ZINC001032067688,EEADMN
O=C(C=C1CCC1)N[C@H]1CCCCN(C(=O)c2ncccc2F)C1,ZINC000943180102,EEADRN
C[S@](=O)CCC(=O)N1C[C@H](c2ccccc2)C(C)(C)C1,ZINC000371304826,CEADRN
CC1CC(COC(=O)COc2ccc(C#N)cc2)C1,ZINC000851462630,CFEDRN
CC[C@H]1OCCC[C@@H]1C(=O)Nc1nc2cc(F)ccc2n1C,ZINC000332140553,DFADRN
CSCC[C@H](NC(=O)c1cccc(C)c1)C(=O)N1C[C@@H](O)C(C)(C)C1,ZINC000279881567,FEADRN
CN(C[C@H]1CCN1C/C=C\c1ccccc1)C(=O)c1ccnn1C,ZINC001085511461,DEADRN
COc1cccc([C@@H](C)NCc2cnc(Cl)n2C)c1,ZINC000848530094,CFADMN
C[C@@H](Oc1ccc(OCC2CC=CC2)cc1)C(N)=O,ZINC000663983205,CEADRN
C[C@@H](C(=O)NCC1(O)Cc2ccccc2C1)[C@H]1OCCc2sccc21,ZINC000559933720,FFADRN
C[C@H](OCc1ccc(F)cc1)C(=O)NC1(C(F)(F)F)CC1,ZINC000655092871,DFADRN
Cn1cncc1CN1C(=O)CC[C@@H]2[C@H]1CCN2c1ccc(F)c(F)c1,ZINC001274808106,EEADRN
C=C(Cc1ccccc1)C(=O)N1CCC(Oc2ncc(F)cn2)CC1,ZINC001144396217,EFEDRN
CSCc1cccc(CNC(=O)C(=O)N2CCC[C@H]2C)c1,ZINC001323979771,DEADRN
O=C(N[C@@H](CO)C1CCCC1)[C@@H](O)Cc1ccccc1,ZINC000427976934,CDADRN
C=CCOCC(=O)N(CC(C)C)c1cccc(OC)c1,ZINC000354827462,CFEDRN
COC(=O)Cc1cccc(OC[C@H](O)COc2c(C)cccc2C)c1,ZINC000579096795,EFADRN
CC[C@H](F)C(=O)N1CC[C@@H]1CNC(=O)c1c(F)cc(F)cc1F,ZINC000951880729,EEADRN
COc1ccc(C(=O)NCC(=O)N(C)Cc2ccc(F)c(C)c2)cc1OC,ZINC000444406685,FFADRN
Cn1ccc(C(=O)N[C@@H]2COc3cc(F)ccc3C2)cc1=O,ZINC000618652913,DDADRN
Cc1cccc([C@H]2CCCN2C(=O)C(=O)N[C@@H]2CCCc3c2cnn3C)c1,ZINC000284019791,FFADRN
CC1(C)Cc2ccc(C(=O)NC3CCN(c4cccnn4)CC3)cc2O1,ZINC000867802345,FFADRN
C#C[C@@H](CCC)NC(=O)N1CCN(c2ccc(F)cc2)CC1,ZINC000791069227,DEEDRN
C[C@H]1C[C@H]1CNC(=O)NC[C@H]1CC[C@H](c2ccccc2)O1,ZINC000584373141,CFADRN
CCc1nnc(CNC(C)(C)[C@H](O)c2ccccc2)s1,ZINC000896018581,CFADRN
COC(=O)C1(NC(=O)c2ccc(C(F)(F)F)cn2)CCCC1,ZINC000340637830,DEADRN
O=C(Cc1ccc(F)c(F)c1)N[C@@H]1CC[C@@H](CNCc2ccon2)C1,ZINC000995078956,EFADMN
COCc1ccc(C(=O)N[C@H]2CCN(C(C)=O)C[C@@H]2C)cc1F,ZINC000866913838,DDADRN
C[C@@]1(CNC(=O)C(=O)NCc2ccsc2)CCCc2ccccc21,ZINC001327385930,EFADRN
C#CCN1CC[C@@H](NC(=O)c2cccc(OCCC)c2)[C@H](O)C1,ZINC001090305980,DDEDRN
COc1ccccc1[C@@H](C)N(C)C(=O)CN1CCC[C@@H](c2ccncn2)C1,ZINC000613892631,FFADRN
O=C1CCC[C@@H]1[C@H]1CCCN1C(=O)/C=C/c1cccnc1,ZINC000270936574,CEADRN
CO[C@@H](CN[C@@H](C)c1cc(C)n(C)n1)Cc1ccccc1,ZINC000453294613,CFADMN
COc1cc(OC)cc(C(=O)N2CC[C@]3(CCCN(C)C3=O)C2)c1,ZINC000372439090,EDADRN
CN1CC[C@H](N2CCC(NC(=O)/C=C\c3ccccc3F)CC2)C1=O,ZINC000843884145,EDADMN
C[C@H](O)CN(C)S(=O)(=O)c1cc(F)ccc1OC(F)F,ZINC000420733732,DDADRN
CCc1ccc([C@@H](NS(=O)(=O)c2cn(C)nc2C)C(C)C)cc1,ZINC000344233174,EFADRN
CC[C@@]1(O)CCCN(C(=O)[C@@H]2CCN(c3ccc(F)c(F)c3)C2=O)C1,ZINC000634208067,FEADRN
C/C(=C\C(=O)N1C[C@H]2OCCN(C(=O)c3ccsc3)[C@H]2C1)C1CC1,ZINC000959988898,EEADRN
CC(C)[C@H]1OCC[C@@H]1CNC(=O)c1cccc(C#N)c1,ZINC000267388268,CEEDRN
C[C@@H]1Oc2ccccc2O[C@H]1C(=O)NC[C@]1(C)OCCc2sccc21,ZINC000460982747,FFADRN
COCCOc1ccccc1NC(=O)N(C)[C@H]1C[C@@H](OC)C1,ZINC000672649767,DEADRN
CN(Cc1cc2ccccc2[nH]1)C(=O)C(=O)N1CC(C)(c2ccccc2)C1,ZINC001331378638,FFADRN
C#CC[C@@H]1CCN(C(=O)Nc2cccnc2OCCOC)C1,ZINC000887738189,DDEDRN
C[C@@H]1CN(C(=O)NC[C@@H]2CC(=O)N(C3CC3)C2)c2ccccc21,ZINC000181979075,DEADRN
C[C@H]1CN(C(=O)CCC(F)F)C[C@H]1NC(=O)c1cc(F)c[nH]1,ZINC001072409747,DDADRN
C[C@@H](Cc1ccccc1)C(=O)NN1C(=O)[C@H](C)N(C)C1=O,ZINC000899030813,CDADRN
C[C@@H](CC(=O)N(C)CCN(C)C(=O)c1ccc(F)cn1)C1CC1,ZINC001376259964,DEADRN
CCOC(=O)Cc1cccc(Nc2ccnc(C(C)C)n2)c1,ZINC000523108757,CFADRN
CC[C@H](C)[C@@H]1NC(=O)N(c2ccc(N(C)C)c(Cl)c2)C1=O,ZINC000278278049,DFADRN
COC(=O)CN1CCN(C(=O)CC/C=C\c2ccccc2)CC1,ZINC000352125232,DDADRN
Cc1cccc(CN2C[C@@H]3C[C@H]2CN3C(=O)Cc2cc(C)on2)c1,ZINC001032320456,EEADMN
C[C@H](CC(=O)N1C[C@@H](C)[C@@](C)(CO)C1)NC(=O)c1ccccc1,ZINC000620445837,DDADRN
CCOC[C@@H]1CCN(C(=O)c2cnc3c(F)cccc3c2)C1,ZINC000341865220,DFADRN
CC(=O)c1cccc(S(=O)(=O)N2CCN(Cc3ccccc3)CC2)c1,ZINC000016089106,FEADRN
CCN(C[C@H](O)CSC)c1cccc(Cl)c1,ZINC000493176495,CFADRN
CCOC[C@@H](C)NC(=O)N1Cc2ccc(C)cc2C1,ZINC000361603136,CEADRN
C[C@@H]1C(=O)N(c2ccc(C(F)(F)F)cc2)C(=O)N1C,ZINC000054069308,CEADRN
CC[C@H]1C[C@@H](NC(=O)CNC(=O)c2ccc(C(F)(F)F)cc2)CCO1,ZINC000421959723,FFADRN
O=C(Cc1ccccc1)NCC(=O)N[C@H]1C[C@@]12CCOc1ccccc12,ZINC000369621307,FDADRN
O=C(Cc1n[nH]c2ccccc12)NC[C@@H]1CCCN1CCF,ZINC001391068318,DDADRN
O=C(NCCOc1ccc(F)cc1)N[C@H]1CCC[C@@H](F)C1,ZINC000573679416,CFADRN
O=S(=O)(NCCc1ccc2c(c1)CCO2)c1ccc2ncccc2c1,ZINC000474120917,FFADRN
CC1(C)CN(C(=O)C(=O)NC[C@@H]2[C@H]3Cc4ccccc4[C@@H]23)CCS1,ZINC001327323545,EEADRN
C[C@H](CN(C)C(=O)[C@H](C)c1cnn(C)c1)c1ccccc1,ZINC000530695354,CFADRN
Cc1cccc(OCC(=O)O[C@@H](C)c2snnc2C)c1,ZINC000908691659,CFADRN
CCN(C(=O)C1Cc2ccccc2C1)[C@@H]1CCN(CC(=O)NC)C1,ZINC001033964431,EDADRN
CC[C@H](F)C(=O)N1CCC[C@H](NC(=O)c2cccc(C)n2)CC1,ZINC000964744701,DEADRN
CC[C@H](SC)C(=O)NCC[C@H](C)NC(=O)c1ccccc1F,ZINC001076166366,EFADRN
CNC(=O)[C@H](C)N1CCCC2(CN(C(=O)c3cccc(Cl)c3)C2)C1,ZINC000982127335,EEADMN
Cn1c(N2CC=CCC2)nnc1C(F)(F)[C@@](C)(O)c1ccccc1,ZINC001262923751,EFADRN
Cn1c([C@@H](NC(=O)C(=O)N2CCC2)c2ccccc2)nc2ccccc21,ZINC001327824610,EEADRN
O=C(N[C@H]1C[C@H](CO)C1)c1cccc(CN2CCOCC2)c1,ZINC000886894626,DDADRN
O=C(C#CC1CC1)N1C[C@@H]2C[C@H]1CN2c1ncncc1Cl,ZINC001062488119,DDEDRN
Cn1cc(COC(=O)CCc2ccccc2F)nn1,ZINC000759563180,CDADRN
C[C@@H]1COc2ccccc2CN1C(=O)C(=O)N[C@@H]1CCO[C@H]1C1CC1,ZINC000346687018,EDADRN
O=C(NCC(F)(F)F)[C@@H]1CCN(C(=O)c2scnc2C(F)(F)F)C1,ZINC000297563817,GEADRN
Cc1cccc(N2CCN(CC(=O)OCC(C)C)CC2)c1,ZINC000776574073,CEADRN
Cc1nonc1CN(C)Cc1ccc2c(c1)OCO2,ZINC000265077880,CDAARN
O=C1CCCN(c2nc(Cl)ncc2F)C[C@@H]1F,ZINC001164130417,CDADRN
CCc1cnc(C)nc1N1CCN(Cc2ccc(C)cc2)C(=O)C1,ZINC000065371136,DFAARN
C=CC(C)(C)C(=O)NC[C@@H]1CN(c2ncc(F)cn2)C[C@H]1C,ZINC001092434615,DEEDRN
O=C1[C@@H]2C[C@@H]2CN1CN1CCCn2c(cc3ccccc32)C1,ZINC000902267447,CEADRN
Fc1cc(C=NNCCCn2ccnc2)ccc1C(F)F,ZINC000901261085,CFEDRN
COC(=O)c1cc2ccc(N[C@H]3COCCC34OCCO4)cc2s1,ZINC001168351581,EFADRN
CCc1n[nH]cc1C(=O)N(C)[C@H]1CCN(Cc2ccc(F)cc2)C1,ZINC001033221449,EEADMN
COc1ccccc1OCC(=O)NCc1ccc(N2CCCCC2=O)cc1,ZINC000053350491,FFADRN
CCn1nncc1CN1CC([C@@H](C)NC(=O)c2ccc(Cl)cc2)C1,ZINC000970779106,EEADRN
CCc1ccc(C(=O)N[C@H]2CCc3nnc(C(C)C)n3C2)cc1,ZINC000195265817,DFADRN
CCCC(=O)N1CCCN(C(=O)c2nccc3ccccc23)CC1,ZINC000368824435,EFADRN
C[C@@]1(C(=O)N[C@@H]2C[C@H]3CC[C@@H]2N3C(=O)c2ccccn2)CC=CCC1,ZINC001002968862,EFADRN
CN(CCF)[C@H]1CCN(C(=O)c2cccc(C(F)(F)F)n2)C1,ZINC000972600777,DEADRN
Cn1cc(CC(=O)N2CC[C@@H]3CN(C(=O)c4ccccc4F)C[C@@H]3C2)cn1,ZINC000985654929,FDADRN
COC(=O)c1cc2ccccc2nc1OC1CCC1,ZINC001234050780,CFADRN
CN1CC[C@H](N(C)CCc2ccc(F)cc2F)C1=O,ZINC001343281995,CDADMN
O=C(NC[C@@H]1OCCc2ccccc21)N1C[C@@H](O)C[C@@H]1c1ccccc1,ZINC000665716203,FFADRN
CC(=O)NC[C@@H](C)N(C)C(=O)C1(c2ccccc2F)CC1,ZINC001442624991,CDADRN
COC[C@]1(C)CCN(C(=O)Nc2ccc3c(C)nn(C)c3c2)C1,ZINC000297261594,DFADRN
COCCOc1ccccc1C(=O)N1C[C@H](OC)[C@@H](OC)C1,ZINC000489241769,DDADRN
Cc1cc(C(=O)NCCN(C)CC(F)(F)F)nc(C(F)(F)F)n1,ZINC000274978553,EEADRN
Cc1c(CC(=O)OC[C@@H]2CCN(c3ccccc3)C2)cnn1C,ZINC000796908367,DEADRN
O=C(Cc1cc(Cl)cc2c1OCC2)OCc1cnccn1,ZINC000754289404,DEADRN
CN(C(=O)[C@@H]1C[C@H]1c1c[nH]cn1)[C@H]1c2cc(Cl)cc(Cl)c2C[C@H]1O,ZINC000635822503,FFADRN
C#Cc1cccc(NC(=S)NC2(COC)CC2)c1,ZINC000764491936,CEEDRN
Cc1ccc(CN2CCC[C@@H](NC(=O)c3cn[nH]c3)C2)cc1F,ZINC001006819990,DEADRO
CN=[S@@](C)(=O)c1cccc(NC(=O)/C=C\SC)c1,ZINC000848205306,CFADRN
C/C(=C\C(=O)N1Cc2ccccc2C[C@@H]1C(=O)NC1CC1)c1ccco1,ZINC000855012023,FFADRN
CCCc1ccccc1C(=O)N1CCN(CC(F)F)CC1,ZINC000931176599,CFADRN
O=C(NCc1ccc(F)cn1)NC1CC(OCc2ccccc2)C1,ZINC000681065495,EFADRN
O=C(c1c[nH]c(C(F)(F)F)c1)N1C[C@@H]2Oc3c(F)ccc(F)c3O[C@@H]2C1,ZINC000425004199,FFADRN
COc1cccc(CNC(=O)[C@H](C)CC(C)C)c1O,ZINC000184881080,CFCDRN
C[C@H](N(C)c1ccc(S(C)(=O)=O)cc1)C1(C)CC1,ZINC000273284998,CFADRN
O=C(Cc1cc(F)c(F)cc1F)N1CC[C@@H]2OCC[C@@H]2C1,ZINC000335489088,CEADRN
O=C(CC1OCCO1)N1CCC[C@]2(C1)OCc1ccccc12,ZINC000793869871,DDADRN
O=C(NCCc1c[nH]c2ccc(Cl)cc12)N1CC[C@@H](O)C(F)(F)C1,ZINC000853791450,FFADRN
C#Cc1ccccc1CC(=O)N1CC[C@@H]1CNC(=O)[C@@H]1C[C@H]1C(C)(C)C,ZINC000951337816,FFEDRN
COC(=O)[C@H](C)CN(C1CC1)S(=O)(=O)c1cc(C)c(F)c(C)c1,ZINC000173100761,EEADRN
Cc1ccc(NC(=S)NC[C@]2(C)CCCO2)cc1,ZINC000755705780,CFADRN
COc1ccc(NC(=S)NC[C@H](C)CCCO)cn1,ZINC000840783046,CDADRN
C#CCC1(C(=O)N[C@H](C)CCNc2nccc(C)n2)CCC1,ZINC001106475586,DEEDRN
O=C1CCCN1[C@@H]1CCCN(c2nc3c(F)cccc3o2)C1,ZINC000558904310,DFADRN
C[C@@H](CN1CCN(C)CC1)NC(=O)C[C@@H](O)c1cc(Cl)cc(Cl)c1,ZINC000091443076,FEADMN
Cc1ccccc1C(=O)OCC(=O)N1CCO[C@H]2CCCC[C@@H]21,ZINC000918854950,DEADRN
CCn1cccc1C(=O)NCC1=CCN(C(=O)C2(C)CC=CC2)CC1,ZINC001017467977,EFADRN
CC(=O)N1CCCC[C@H]1CNC(=O)[C@@H]1C[C@H]1c1ccncc1,ZINC000937146395,DDADRN
CC(=O)N1CC[C@H](CN(C)C(=O)[C@H]2CC[C@@H](c3ccccc3)O2)C1,ZINC000342121669,EEADRN
O=C(Nc1cccc(C2CCC2)c1)C(=O)N1CCN(CC(F)(F)F)CC1,ZINC000463640890,FFADRN
CCN1CCc2nc3ccccc3c(C(=O)N[C@@H](C)CC#N)c2C1,ZINC000194651180,DFEDRN
CCn1nc(C)c(COC(=O)[C@@H](Cc2ccccc2)OC)n1,ZINC000835613268,DDADRN
CN(Cc1ccccc1CNC(=O)c1ccn(C)n1)C(=O)C1CCC1,ZINC000963870294,EEADRN
C[C@@H](Nc1ccn(CC(F)F)n1)C(=O)NCCc1ccccc1,ZINC000159303183,DEADRN
C[C@H]1CCC[C@@H]1NC(=O)N(O)Cc1ccc(F)cc1,ZINC000904168951,CFADRN
CO[C@H](CNC(=O)N1CC[C@@H](C(=O)OC(C)(C)C)C1)c1ccc(F)cc1,ZINC000176392353,FFADRN
